0,1,2,3,4,5,6,7,8,9,10
18.7,0.98057,1.419,1.3368,1.2421,1.3434,1.2795,1.2546,1.3077,1.3584,1.321
18.8,0.98057,1.419,1.3426,1.2321,1.3368,1.2811,1.2562,1.3185,1.3393,1.3127
18.9,0.98057,1.4156,1.3359,1.2346,1.3476,1.2587,1.2562,1.3127,1.3451,1.3276
19,0.98057,1.4165,1.3409,1.2454,1.36,1.2546,1.2429,1.3243,1.3417,1.3476
19.1,0.98057,1.4165,1.3459,1.2454,1.3658,1.2554,1.2496,1.326,1.3343,1.3476
19.2,0.98057,1.4123,1.3509,1.2471,1.3642,1.2521,1.2446,1.3102,1.3542,1.35
19.3,0.98057,1.4098,1.35,1.2504,1.3567,1.2546,1.2463,1.3135,1.3285,1.35
19.4,0.98057,1.4098,1.3484,1.2429,1.3716,1.2637,1.2346,1.3177,1.3434,1.3459
19.5,0.98057,1.4181,1.3525,1.2321,1.3758,1.262,1.2338,1.3019,1.3484,1.3384
19.6,0.98389,1.409,1.3467,1.2263,1.3675,1.2571,1.2413,1.311,1.3393,1.3301
19.7,0.98389,1.409,1.3417,1.2346,1.3691,1.2521,1.2579,1.3135,1.3426,1.3459
19.8,0.98389,1.4073,1.3359,1.2363,1.3774,1.2363,1.2579,1.3193,1.3442,1.3334
19.9,0.98389,1.3965,1.3384,1.2355,1.3716,1.2454,1.2712,1.3027,1.3633,1.3368
20,0.98389,1.3866,1.3492,1.2471,1.3592,1.272,1.2687,1.3027,1.3716,1.3376
20.1,0.98389,1.3866,1.355,1.233,1.3467,1.2629,1.2803,1.3185,1.365,1.3301
20.2,0.98389,1.375,1.3525,1.2222,1.3417,1.2753,1.2828,1.3177,1.3816,1.3235
20.3,0.98389,1.3708,1.3559,1.2147,1.3318,1.2803,1.2886,1.3202,1.365,1.3417
20.4,0.98389,1.3708,1.3633,1.2147,1.3467,1.2894,1.282,1.3102,1.3542,1.3351
20.5,0.98389,1.3667,1.3633,1.2081,1.3467,1.2953,1.2894,1.3052,1.3733,1.3251
20.6,0.98389,1.3584,1.3725,1.2081,1.3434,1.306,1.2928,1.2853,1.36,1.3285
20.7,0.98389,1.3575,1.3658,1.2164,1.3525,1.2969,1.2903,1.2878,1.3683,1.3177
20.8,0.98389,1.3575,1.365,1.2172,1.3575,1.2969,1.2928,1.2986,1.3667,1.3044
20.9,0.98389,1.3517,1.3683,1.2064,1.3584,1.2969,1.2853,1.3027,1.3642,1.3044
21,0.98389,1.35,1.3683,1.2047,1.3509,1.2894,1.2886,1.3152,1.3658,1.316
21.1,0.98389,1.3434,1.36,1.2014,1.3559,1.2953,1.2745,1.3318,1.3426,1.3227
21.2,0.98389,1.3434,1.3658,1.1989,1.3467,1.2977,1.2778,1.3235,1.3733,1.3243
21.3,0.98389,1.3334,1.3741,1.1898,1.3451,1.3077,1.2737,1.3218,1.3849,1.3185
21.4,0.98389,1.3293,1.3882,1.1865,1.3509,1.3268,1.2878,1.3318,1.3849,1.3027
21.5,0.98389,1.3251,1.3774,1.1865,1.3492,1.3193,1.2977,1.3135,1.3733,1.3243
21.6,0.98389,1.3251,1.375,1.1923,1.355,1.3251,1.2977,1.3268,1.3774,1.3434
21.7,0.98389,1.3202,1.3774,1.189,1.3542,1.3168,1.2803,1.3218,1.3642,1.3376
21.8,0.98389,1.3168,1.3907,1.1915,1.3575,1.3052,1.2828,1.3318,1.3484,1.3359
21.9,0.98389,1.3177,1.3924,1.1881,1.3343,1.3044,1.2878,1.3235,1.3384,1.3542
22,0.98389,1.3102,1.3866,1.1973,1.3168,1.3011,1.3002,1.3285,1.3276,1.3301
22.1,0.98389,1.3102,1.3824,1.1998,1.3102,1.2712,1.3069,1.331,1.3492,1.3143
22.2,0.98389,1.3002,1.375,1.2031,1.316,1.267,1.2853,1.3334,1.3351,1.3276
22.3,0.98389,1.3002,1.3758,1.2097,1.3152,1.2679,1.2878,1.3301,1.3467,1.3251
22.4,0.98389,1.3036,1.3741,1.2147,1.3102,1.2612,1.2953,1.3202,1.3426,1.316
22.5,0.98389,1.3044,1.3907,1.2106,1.3102,1.262,1.2894,1.3185,1.3442,1.3044
22.6,0.98389,1.3044,1.3866,1.2164,1.272,1.2753,1.2911,1.3168,1.3691,1.311
22.7,0.98389,1.3027,1.3924,1.228,1.2712,1.2679,1.3036,1.3143,1.3716,1.3193
22.8,0.98389,1.2953,1.3899,1.2305,1.2811,1.2961,1.3293,1.3351,1.3667,1.3227
22.9,0.98389,1.2969,1.3941,1.2429,1.2778,1.3077,1.3202,1.3451,1.3617,1.3218
23,0.98389,1.3077,1.3899,1.2529,1.2712,1.3102,1.326,1.3625,1.3667,1.355
23.1,0.98389,1.3036,1.3924,1.2479,1.2612,1.3052,1.3417,1.3683,1.3774,1.3633
23.2,0.98389,1.3044,1.3941,1.2546,1.2737,1.3218,1.3301,1.3733,1.3733,1.365
23.3,0.98389,1.3044,1.3965,1.2595,1.2745,1.3268,1.316,1.3733,1.37,1.37
23.4,0.98389,1.3019,1.3941,1.2504,1.282,1.316,1.3185,1.3899,1.3733,1.3882
23.5,0.98389,1.3127,1.3957,1.2645,1.2786,1.3168,1.3318,1.3899,1.3667,1.3858
23.6,0.98389,1.3218,1.3849,1.2778,1.2828,1.3127,1.321,1.3783,1.3484,1.3791
23.7,0.98389,1.3185,1.3691,1.2712,1.2903,1.3011,1.3426,1.3725,1.3276,1.3683
23.8,0.98389,1.3127,1.375,1.2703,1.3027,1.2936,1.3409,1.3957,1.311,1.3575
23.9,0.98389,1.316,1.3891,1.262,1.2994,1.2845,1.3351,1.4073,1.3193,1.3575
24,0.98389,1.316,1.3874,1.2654,1.2977,1.2828,1.3318,1.3982,1.3293,1.3542
24.1,0.98389,1.3227,1.3725,1.2886,1.277,1.2745,1.3285,1.3691,1.3417,1.331
24.2,0.98389,1.3276,1.3774,1.2961,1.2778,1.2745,1.321,1.3451,1.3409,1.331
24.3,0.98389,1.3301,1.3617,1.2903,1.282,1.2679,1.2936,1.3193,1.3492,1.3351
24.4,0.98389,1.3301,1.3658,1.2869,1.2712,1.2645,1.2961,1.331,1.3459,1.321
24.5,0.98389,1.3285,1.3675,1.2894,1.2745,1.2687,1.2961,1.3268,1.3592,1.3185
